Id,SalePrice
2289,303203.64308908745
2290,343144.8949489419
2291,295801.60735156364
2292,365327.0107763144
2293,358925.70175887155
2294,316662.03238749295
2295,390877.9525903675
2296,236634.11041053082
2297,293738.0828256842
2298,285098.2142915763
2299,310288.80294854776
2300,294681.5698732764
2301,275857.42414072715
2302,254812.57837942988
2303,256080.68221224076
2304,239560.8347342119
2305,192034.8655593202
2306,193554.25451528002
2307,200950.09806239256
2308,221402.22205795255
2309,268343.8797147928
2310,210063.53150896938
2311,218251.448063683
2312,195929.76337011415
2313,183273.61107278755
2314,198370.00165131595
2315,186631.52016864065
2316,219254.5344975607
2317,194798.38639639376
2318,176184.5470938884
2319,198947.30134625384
2320,196838.60351635073
2321,260080.18926679553
2322,210821.79150019074
2323,200767.33267221204
2324,211628.2516330746
2325,211089.55700025638
2326,196810.91917525558
2327,217320.40128360246
2328,229557.79822776234
2329,207798.80911602057
2330,196871.27563931863
2331,308162.40167562966
2332,344981.04145111097
2333,306132.3256251707
2334,254303.18229725165
2335,275985.6023549258
2336,292842.69842436165
2337,190754.7640718161
2338,268573.204858687
2339,241527.07403982687
2340,355535.41916184314
2341,220760.98218403105
2342,252792.73438855703
2343,237430.99038591096
2344,237059.95274881274
2345,241010.33040043898
2346,211441.27752052282
2347,190788.9017218533
2348,238751.70819848473
2349,174909.47534529213
2350,271925.15830581146
2351,233473.8178957468
2352,257485.38313903403
2353,246724.71295016864
2354,132553.37417272804
2355,149129.68580463785
2356,166766.76346204965
2357,210291.89322053385
2358,194397.51049912465
2359,131804.61834091274
2360,126167.25222476711
2361,141732.56058192207
2362,276572.40616337536
2363,155527.83873539162
2364,199354.68075709208
2365,230170.97951985942
2366,195934.85104963975
2367,219689.43339244067
2368,201672.4475514514
2369,204832.40281386487
2370,180639.15061205742
2371,151618.93829563446
2372,185851.84208224888
2373,286754.0494211239
2374,289148.35845311615
2375,237684.8515016858
2376,288540.9929944875
2377,308531.3267488787
2378,162409.1701309078
2379,229725.71779010817
2380,153488.06356841815
2381,177852.2331952611
2382,235480.65519091813
2383,221761.4932061918
2384,256683.19085362204
2385,178475.05460866517
2386,142709.33477052487
2387,128941.36514613917
2388,122739.29458663985
2389,133490.84117532847
2390,157677.3228040582
2391,129764.04578077956
2392,97902.67919081752
2393,186051.9309574871
2394,133049.43172138347
2395,209755.39145269478
2396,152247.88929561828
2397,224695.31576398294
2398,131604.62282073265
2399,27378.771992024733
2400,32851.37904797401
2401,117981.84231966338
2402,149080.79911784013
2403,139146.26750428719
2404,138695.2071902901
2405,169024.3108922185
2406,157994.35080267256
2407,125643.25166944589
2408,154676.5219361505
2409,114329.71227593208
2410,197403.62169991294
2411,116849.30976856267
2412,146863.33132361434
2413,117581.63065006817
2414,132749.78173984704
2415,125805.67228618881
2416,140392.486044863
2417,123099.0658282889
2418,123918.30515337037
2419,109024.12033147691
2420,120757.81983442814
2421,132509.1910886123
2422,100053.666789799
2423,100148.78936695005
2424,164874.41413791035
2425,227609.18045484961
2426,153178.19586165878
2427,103082.63195288088
2428,192778.7856619167
2429,100291.21465198603
2430,143736.6097275291
2431,104150.52715775871
2432,135676.89066423825
2433,136943.843129667
2434,129033.83310832502
2435,149744.6311424853
2436,105013.86386252381
2437,102586.79272702069
2438,108223.32369102188
2439,117411.6220644929
2440,137747.96015148098
2441,106808.60134417936
2442,101655.39554036665
2443,137884.50028691324
2444,131485.2991588267
2445,67017.31694731815
2446,111674.39169903356
2447,209027.52077685995
2448,139110.9921685215
2449,111386.1797334291
2450,167679.53092201927
2451,120686.61800696747
2452,212815.8369995281
2453,87019.04642394488
2454,121741.67451304267
2455,152431.971721177
2456,133760.66934612696
2457,122034.50796373305
2458,125698.3295949311
2459,93782.13422025205
2460,158958.88042129902
2461,119039.98567067622
2462,125408.68159616343
2463,137230.2773050377
2464,170329.09998742794
2465,143646.62295003468
2466,107871.24206769513
2467,176888.06785121
2468,90738.92202569591
2469,89341.21896732389
2470,191968.3868563634
2471,224020.54245034582
2472,181693.68882820196
2473,91728.73887688271
2474,73348.731517307
2475,236695.77213848452
2476,88906.23681333265
2477,82836.32572375238
2478,162034.1547076119
2479,108109.95852926909
2480,127741.11566765653
2481,126401.67006461998
2482,114719.43484746292
2483,96974.64079870074
2484,139823.63056277647
2485,122113.60908137937
2486,144586.7492158449
2487,198674.70282431832
2488,183240.67257001554
2489,163663.12142599327
2490,149116.0775199444
2491,88058.09517655289
2492,197217.20855898224
2493,155173.48270079913
2494,154866.68149351934
2495,86208.93650695612
2496,230794.87830467662
2497,151080.49257578794
2498,97122.33419626113
2499,79439.6173066732
2500,109521.03267085832
2501,130711.62250203523
2502,148870.83854056685
2503,78198.04848995572
2504,176751.2411915185
2505,235845.5650747735
2506,260586.47916433588
2507,270511.5891542861
2508,261476.28676767228
2509,229892.23051661672
2510,235228.94385801256
2511,199965.75530370395
2512,209615.2496362622
2513,243758.0559794542
2514,270169.5899386129
2515,128390.6835237788
2516,186137.3760769572
2517,142001.01119144703
2518,150654.03771083197
2519,222998.09041074314
2520,237290.3252945263
2521,201357.69817978726
2522,240079.49439195497
2523,117380.46288384078
2524,132901.5272534138
2525,134412.0476375795
2526,124860.4728133746
2527,117110.2080471064
2528,116918.68298175023
2529,137196.69909533788
2530,116355.83886171714
2531,257580.71203299752
2532,235178.3958790372
2533,216005.78394076624
2534,246940.48698182544
2535,281757.2395036274
2536,254757.6777907922
2537,254125.2806057008
2538,195352.68162283092
2539,213003.0016264601
2540,183241.66924212244
2541,204111.57624254515
2542,157088.77167048072
2543,121784.00749081327
2544,107741.08804356586
2545,149993.13480543834
2546,150068.9468800337
2547,164497.37977583706
2548,167764.62572995247
2549,167576.4765793907
2550,538412.6700096184
2551,147005.8207409447
2552,125027.39237803093
2553,57594.96514476836
2554,81212.87071868032
2555,130240.72677091463
2556,80515.34740755823
2557,109458.56353340647
2558,150810.57153356797
2559,112100.3120093958
2560,170327.76984566078
2561,159534.43721122178
2562,140234.58553693956
2563,139501.60463063442
2564,200860.00662674778
2565,151160.40351764765
2566,110898.19913141185
2567,97191.11511128838
2568,186872.07591033145
2569,194554.50865585543
2570,136566.5843281512
2571,157779.90142298653
2572,194059.52230454166
2573,232404.8063448635
2574,277106.06584399845
2575,139163.50513540884
2576,127779.44803180615
2577,130728.79635691224
2578,88907.01488468493
2579,30161.65265021124
2580,89225.30412541237
2581,118620.58932928368
2582,128529.19945743948
2583,264095.9651636847
2584,185087.07201423636
2585,189357.50181988103
2586,241947.1052277952
2587,229228.14736768953
2588,136201.28837665915
2589,162332.531129634
2590,222042.2396011597
2591,242229.7259766697
2592,219126.3863432731
2593,265638.81949529867
2594,196610.25935896183
2595,225958.6698742651
2596,312518.55627403874
2597,190773.88358828973
2598,270485.16015236126
2599,315491.158802171
2600,163741.4710102164
2601,158698.73901656177
2602,57052.17068318697
2603,70486.15856329794
2604,53384.74609728437
2605,58740.89341961639
2606,147643.73380597727
2607,222314.60814697342
2608,213180.97481429088
2609,175290.57655053935
2610,93345.67050876119
2611,118364.76665343589
2612,159725.93626964
2613,137137.4965397846
2614,116507.08185329323
2615,175505.76597789605
2616,180155.24098020175
2617,185140.2049600915
2618,218959.14836728608
2619,222853.15500281146
2620,202757.05436892062
2621,187914.883214514
2622,197186.95099046524
2623,242677.05315756518
2624,293303.90759614576
2625,245016.98099769652
2626,191058.45662704005
2627,183771.34196716163
2628,380134.94963330915
2629,379130.5247029138
2630,320878.50914442097
2631,382486.69612063025
2632,336363.00368968653
2633,277753.89541516383
2634,344342.0384231445
2635,169028.162558757
2636,205911.24450595106
2637,192701.62626623164
2638,258248.04947181884
2639,208383.01591407787
2640,167759.76326474803
2641,90273.05905359122
2642,184197.87598713103
2643,125595.62196782744
2644,129119.4979501774
2645,114847.05669638782
2646,111209.0299127727
2647,121456.8766725919
2648,151948.8124848042
2649,151902.3765314658
2650,150749.80497882818
2651,141391.19753392565
2652,345644.9809694828
2653,255278.38785503362
2654,227403.7474197721
2655,337743.512568563
2656,298938.111998243
2657,304617.5325165533
2658,266402.04470787174
2659,282565.46315728733
2660,303443.6171474152
2661,310501.667576859
2662,320243.4193168811
2663,281090.21802033787
2664,260493.31464477535
2665,320952.7980443374
2666,271544.64024669863
2667,188905.1403142081
2668,203785.58324132336
2669,176815.10273170343
2670,278680.0972869708
2671,203902.91581754305
2672,208846.29425117048
2673,214584.55590100726
2674,228415.3149937141
2675,177186.16087955865
2676,209329.16748598556
2677,218008.84769431595
2678,257947.459533524
2679,276451.9465379575
2680,284771.3854496835
2681,354976.1376951148
2682,299586.7324463441
2683,404828.22728161886
2684,295827.9186238358
2685,313572.2366595606
2686,251622.1950030115
2687,286334.7483911875
2688,230363.21500937326
2689,214024.54957592592
2690,351700.41228209157
2691,186163.419004902
2692,129170.54841389065
2693,200035.94008694577
2694,137968.5223633661
2695,215455.5793459874
2696,202413.1145751034
2697,186982.27577835752
2698,215178.16251362
2699,174545.8338702541
2700,148774.65766405384
2701,164061.08031275973
2702,126347.22663391859
2703,165313.57068877865
2704,159615.84602614376
2705,104165.08067490079
2706,100488.31356367772
2707,140104.8558240278
2708,110626.27407978964
2709,97196.02793277265
2710,119574.73095503799
2711,278101.3358090415
2712,339142.33521038364
2713,173789.86559381988
2714,155188.07466035837
2715,164853.52935093944
2716,150772.02898858918
2717,180743.46728541097
2718,222437.4569894626
2719,132878.8545581022
2720,224672.26700086426
2721,140286.682412075
2722,176202.83428226702
2723,178403.87901601626
2724,111397.58953649586
2725,129502.9270851484
2726,119752.43777761364
2727,163012.5182618267
2728,186093.01815155288
2729,132031.9569723442
2730,138854.04452197207
2731,137103.6358680519
2732,114732.4028816903
2733,177509.36474913312
2734,157129.33315677813
